"cdr_ID","calldate","sipcallerip_country_code","sipcalledip_country_code","caller_number_country_code","called_number_country_code"
76105290,"2018-05-01 11:30:52","CA","CA","CA","CA"
76105186,"2018-05-01 11:31:02","CA","US","CA","CA"
76105187,"2018-05-01 11:31:02","CA","US","CA","CA"
76105191,"2018-05-01 11:31:02","CA","CA","CA","CA"
76105194,"2018-05-01 11:31:02","CA","CA","CA","CA"
76105199,"2018-05-01 11:31:02","CA","CA","CA","CA"
76105201,"2018-05-01 11:31:02","CA","US","CA","CA"
76105202,"2018-05-01 11:31:02","CA","US","CA","CA"
76105204,"2018-05-01 11:31:02","CA","CA","CA","CA"
76105286,"2018-05-01 11:31:02","CA","CA","CA","CA"
76105292,"2018-05-01 11:31:02","CA","CA","CA","CA"
76105239,"2018-05-01 11:31:04","CA","CA","CA","CA"
76105241,"2018-05-01 11:31:04","CA","CA","CA","CA"
76105240,"2018-05-01 11:31:05","CA","CA","CA","CA"
76105242,"2018-05-01 11:31:05","CA","CA","CA","CA"
76105226,"2018-05-01 11:31:17","CA","CA","CA","CA"
76105235,"2018-05-01 11:31:17","CA","CA","CA","CA"
76105209,"2018-05-01 11:31:21","CA","US","CA","CA"
76105210,"2018-05-01 11:31:22","US","CA","CA","CA"
76105215,"2018-05-01 11:31:26","CA","CA","CA","CA"
76105219,"2018-05-01 11:31:26","CA","CA","CA","CA"
76105216,"2018-05-01 11:31:27","CA","CA","CA","CA"
76105217,"2018-05-01 11:31:27","CA","CA","CA","CA"
76105218,"2018-05-01 11:31:27","CA","CA","CA","CA"
76105220,"2018-05-01 11:31:27","CA","CA","CA","CA"
76105221,"2018-05-01 11:31:27","CA","CA","CA","CA"
76105222,"2018-05-01 11:31:27","CA","CA","CA","CA"
76105223,"2018-05-01 11:31:30","CA","US","CA","CA"
76105224,"2018-05-01 11:31:35","CA","CA","CA","CA"
76105230,"2018-05-01 11:31:35","CA","CA","CA","CA"
76105225,"2018-05-01 11:31:36","CA","CA","CA","CA"
76105231,"2018-05-01 11:31:36","CA","CA","CA","CA"
76105228,"2018-05-01 11:31:38","CA","CA","CA","CA"
76105237,"2018-05-01 11:31:38","CA","CA","CA","CA"
76105227,"2018-05-01 11:31:39","CA","CA","CA","CA"
76105236,"2018-05-01 11:31:39","CA","CA","CA","CA"
76105229,"2018-05-01 11:31:48","CA","US","CA","CA"
76105234,"2018-05-01 11:31:48","CA","CA","CA","CA"
76105238,"2018-05-01 11:31:48","CA","US","CA","CA"
76105232,"2018-05-01 11:31:50","CA","US","CA","CA"
76105233,"2018-05-01 11:31:50","US","CA","CA","CA"
76105308,"2018-05-01 11:32:14","CA","CA","CA","CA"
76105310,"2018-05-01 11:32:14","CA","CA","CA","CA"
76105309,"2018-05-01 11:32:15","CA","CA","CA","CA"
76105312,"2018-05-01 11:32:15","CA","CA","CA","CA"
76105274,"2018-05-01 11:32:23","CA","CA","CA","CA"
76105281,"2018-05-01 11:32:23","CA","CA","CA","CA"
76105243,"2018-05-01 11:32:30","CA","US","CA","CA"
76105259,"2018-05-01 11:32:30","CA","CA","CA","CA"
76105263,"2018-05-01 11:32:30","CA","CA","CA","CA"
76105244,"2018-05-01 11:32:31","US","CA","CA","CA"
76105249,"2018-05-01 11:32:31","CA","US","CA","CA"
76105250,"2018-05-01 11:32:31","CA","US","CA","CA"
76105251,"2018-05-01 11:32:31","CA","US","CA","CA"
76105254,"2018-05-01 11:32:31","CA","CA","CA","CA"
76105255,"2018-05-01 11:32:31","CA","CA","CA","CA"
76105256,"2018-05-01 11:32:31","CA","US","CA","CA"
76105257,"2018-05-01 11:32:31","CA","US","CA","CA"
76105258,"2018-05-01 11:32:31","CA","US","CA","CA"
76105261,"2018-05-01 11:32:31","CA","US","CA","CA"
76105265,"2018-05-01 11:32:31","CA","US","CA","CA"
76105267,"2018-05-01 11:32:31","CA","CA","CA","CA"
76105268,"2018-05-01 11:32:31","CA","CA","CA","CA"
76105260,"2018-05-01 11:32:34","CA","US","CA","CA"
76105262,"2018-05-01 11:32:34","CA","US","CA","CA"
76105264,"2018-05-01 11:32:34","CA","US","CA","CA"
76105266,"2018-05-01 11:32:34","CA","US","CA","CA"
76105269,"2018-05-01 11:32:34","CA","CA","CA","CA"
76105270,"2018-05-01 11:32:34","CA","CA","CA","CA"
76105271,"2018-05-01 11:32:34","CA","CA","CA","CA"
76105275,"2018-05-01 11:32:34","CA","US","CA","CA"
76105282,"2018-05-01 11:32:34","CA","US","CA","CA"
76105294,"2018-05-01 11:32:58","CA","CA","CA","CA"
76105296,"2018-05-01 11:32:58","CA","CA","CA","CA"
76105915,"2018-05-01 11:32:58","IE","US","CA","X1"
76105276,"2018-05-01 11:32:59","US","CA","CA","CA"
76105277,"2018-05-01 11:32:59","US","CA","CA","CA"
76105279,"2018-05-01 11:32:59","US","CA","CA","CA"
76105295,"2018-05-01 11:32:59","CA","CA","CA","CA"
76105297,"2018-05-01 11:32:59","CA","CA","CA","CA"
76105919,"2018-05-01 11:32:59","US","CA","CA","CA"
76105302,"2018-05-01 11:33:05","CA","US","CA","CA"
76105303,"2018-05-01 11:33:06","US","CA","CA","CA"
76105304,"2018-05-01 11:33:06","US","CA","CA","CA"
76105305,"2018-05-01 11:33:06","US","CA","CA","CA"
76105314,"2018-05-01 11:33:12","CA","CA","CA","CA"
76105316,"2018-05-01 11:33:12","CA","CA","CA","CA"
76105278,"2018-05-01 11:33:13","CA","CA","CA","CA"
76105280,"2018-05-01 11:33:13","CA","CA","CA","CA"
76105284,"2018-05-01 11:33:13","CA","US","CA","CA"
76105285,"2018-05-01 11:33:13","CA","US","CA","CA"
76105287,"2018-05-01 11:33:13","CA","US","CA","CA"
76105288,"2018-05-01 11:33:13","CA","US","CA","CA"
76105289,"2018-05-01 11:33:13","CA","US","CA","CA"
76105291,"2018-05-01 11:33:13","CA","US","CA","CA"
76105293,"2018-05-01 11:33:13","CA","CA","CA","CA"
76105313,"2018-05-01 11:33:13","CA","CA","CA","CA"
76105315,"2018-05-01 11:33:13","CA","US","CA","CA"
76105317,"2018-05-01 11:33:13","CA","US","CA","CA"
76105298,"2018-05-01 11:33:18","CA","CA","CA","CA"
76105300,"2018-05-01 11:33:18","CA","CA","CA","CA"
76105299,"2018-05-01 11:33:19","CA","CA","CA","CA"
76105301,"2018-05-01 11:33:19","CA","CA","CA","CA"
76105351,"2018-05-01 11:33:40","CA","US","CA","CA"
76105352,"2018-05-01 11:33:41","US","CA","CA","CA"
76105434,"2018-05-01 11:33:48","CA","CA","CA","CA"
76105453,"2018-05-01 11:33:48","CA","CA","CA","CA"
76105438,"2018-05-01 11:33:49","CA","CA","CA","CA"
76105454,"2018-05-01 11:33:49","CA","CA","CA","CA"
76105354,"2018-05-01 11:33:51","CA","US","CA","CA"
76105355,"2018-05-01 11:33:51","US","CA","CA","CA"
76105429,"2018-05-01 11:34:15","US","CA","CA","CA"
76105430,"2018-05-01 11:34:15","US","CA","CA","CA"
76105432,"2018-05-01 11:34:15","US","CA","CA","CA"
76105433,"2018-05-01 11:34:15","CA","US","CA","CA"
76105306,"2018-05-01 11:34:41","CA","CA","CA","CA"
76105318,"2018-05-01 11:34:41","CA","CA","CA","CA"
76105307,"2018-05-01 11:34:42","CA","CA","CA","CA"
76105311,"2018-05-01 11:34:42","CA","CA","CA","CA"
76105343,"2018-05-01 11:34:55","CA","CA","X1","CA"
76105347,"2018-05-01 11:34:55","CA","CA","X1","CA"
76105344,"2018-05-01 11:34:56","CA","CA","X1","CA"
76105348,"2018-05-01 11:34:56","CA","CA","X1","CA"
76105373,"2018-05-01 11:35:23","CA","CA","CA","CA"
76105375,"2018-05-01 11:35:23","CA","CA","CA","CA"
76105377,"2018-05-01 11:35:23","CA","US","CA","CA"
76105378,"2018-05-01 11:35:23","US","CA","CA","CA"
76105319,"2018-05-01 11:35:24","CA","CA","CA","CA"
76105323,"2018-05-01 11:35:24","CA","CA","CA","CA"
76105320,"2018-05-01 11:35:25","CA","CA","CA","CA"
76105321,"2018-05-01 11:35:25","CA","CA","CA","CA"
76105322,"2018-05-01 11:35:25","CA","CA","CA","CA"
76105324,"2018-05-01 11:35:25","CA","CA","CA","CA"
76105326,"2018-05-01 11:35:25","CA","US","CA","CA"
76105327,"2018-05-01 11:35:25","CA","US","CA","CA"
76105328,"2018-05-01 11:35:25","CA","US","CA","CA"
76105329,"2018-05-01 11:35:25","CA","US","CA","CA"
76105330,"2018-05-01 11:35:25","CA","US","CA","CA"
76105331,"2018-05-01 11:35:25","CA","US","CA","CA"
76105332,"2018-05-01 11:35:25","CA","CA","CA","CA"
76105333,"2018-05-01 11:35:25","CA","CA","CA","CA"
76105334,"2018-05-01 11:35:25","CA","CA","CA","CA"
76105335,"2018-05-01 11:35:25","CA","CA","CA","CA"
76105337,"2018-05-01 11:35:25","CA","US","CA","CA"
76105338,"2018-05-01 11:35:25","CA","US","CA","CA"
76105339,"2018-05-01 11:35:25","CA","US","CA","CA"
76105340,"2018-05-01 11:35:25","CA","US","CA","CA"
76105341,"2018-05-01 11:35:25","CA","US","CA","CA"
76105342,"2018-05-01 11:35:25","CA","US","CA","CA"
76105370,"2018-05-01 11:35:25","CA","CA","CA","CA"
76105374,"2018-05-01 11:35:25","CA","US","CA","CA"
76105376,"2018-05-01 11:35:25","CA","US","CA","CA"
76105356,"2018-05-01 11:35:34","CA","US","CA","CA"
76105357,"2018-05-01 11:35:34","US","CA","CA","CA"
76105404,"2018-05-01 11:35:40","IE","US","BM","CA"
76105325,"2018-05-01 11:35:47","CA","CA","CA","CA"
76105336,"2018-05-01 11:35:47","CA","CA","CA","CA"
76105353,"2018-05-01 11:35:53","US","CA","BM","CA"
76105345,"2018-05-01 11:35:59","CA","CA","CA","CA"
76105349,"2018-05-01 11:35:59","CA","CA","CA","CA"
76105346,"2018-05-01 11:36:00","CA","CA","CA","CA"
76105350,"2018-05-01 11:36:00","CA","CA","CA","CA"
76105358,"2018-05-01 11:36:21","CA","CA","CA","CA"
76105362,"2018-05-01 11:36:21","CA","CA","CA","CA"
76105406,"2018-05-01 11:36:22","CA","US","CA","CA"
76105380,"2018-05-01 11:36:23","CA","CA","CA","X1"
76105391,"2018-05-01 11:36:23","CA","CA","CA","X1"
76105359,"2018-05-01 11:36:24","CA","US","CA","CA"
76105360,"2018-05-01 11:36:24","CA","US","CA","CA"
76105361,"2018-05-01 11:36:24","CA","US","CA","CA"
76105363,"2018-05-01 11:36:24","CA","US","CA","CA"
76105364,"2018-05-01 11:36:24","CA","CA","CA","CA"
76105365,"2018-05-01 11:36:24","CA","CA","CA","CA"
76105379,"2018-05-01 11:36:24","CA","CA","CA","CA"
76105381,"2018-05-01 11:36:24","CA","US","CA","CA"
76105389,"2018-05-01 11:36:24","CA","US","CA","CA"
76105489,"2018-05-01 11:36:26","CA","US","CA","CA"
76105490,"2018-05-01 11:36:27","US","CA","CA","X1"
76105495,"2018-05-01 11:36:27","US","CA","CA","X1"
76105503,"2018-05-01 11:36:27","US","CA","CA","X1"
76105366,"2018-05-01 11:36:29","CA","CA","CA","CA"
76105368,"2018-05-01 11:36:29","CA","CA","CA","CA"
76105367,"2018-05-01 11:36:30","CA","CA","CA","CA"
76105369,"2018-05-01 11:36:30","CA","CA","CA","CA"
76105405,"2018-05-01 11:36:34","US","CA","CA","CA"
76105371,"2018-05-01 11:36:38","CA","US","CA","CA"
76105372,"2018-05-01 11:36:38","US","CA","CA","CA"
76105416,"2018-05-01 11:36:38","CA","US","CA","CA"
76105417,"2018-05-01 11:36:38","US","CA","CA","CA"
76105414,"2018-05-01 11:36:44","CA","US","CA","CA"
76105415,"2018-05-01 11:36:44","US","CA","CA","CA"
76105420,"2018-05-01 11:36:44","CA","CA","CA","CA"
76105427,"2018-05-01 11:36:44","CA","CA","CA","CA"
76105419,"2018-05-01 11:36:45","CA","CA","CA","CA"
76105426,"2018-05-01 11:36:45","CA","CA","CA","CA"
76105421,"2018-05-01 11:36:46","CA","CA","CA","CA"
76105428,"2018-05-01 11:36:46","CA","CA","CA","CA"
76105444,"2018-05-01 11:36:53","CA","US","CA","CA"
76105445,"2018-05-01 11:36:53","US","CA","CA","CA"
76105394,"2018-05-01 11:37:08","CA","CA","CA","CA"
76105397,"2018-05-01 11:37:08","CA","CA","CA","CA"
76105395,"2018-05-01 11:37:09","CA","CA","CA","CA"
76105400,"2018-05-01 11:37:09","CA","CA","CA","CA"
76105401,"2018-05-01 11:37:16","CA","CA","CA","CA"
76105409,"2018-05-01 11:37:16","CA","CA","CA","CA"
76105396,"2018-05-01 11:37:17","CA","CA","CA","CA"
76105408,"2018-05-01 11:37:17","CA","CA","CA","CA"
76105402,"2018-05-01 11:37:18","CA","US","CA","CA"
76105431,"2018-05-01 11:37:18","US","CA","CA","CA"
76105471,"2018-05-01 11:37:18","US","CA","CA","CA"
76105477,"2018-05-01 11:37:18","CA","US","CA","CA"
76105393,"2018-05-01 11:37:23","CA","CA","CA","CA"
76105398,"2018-05-01 11:37:23","CA","CA","CA","CA"
76105403,"2018-05-01 11:37:23","US","CA","CA","CA"
76105407,"2018-05-01 11:37:23","CA","US","CA","CA"
76105410,"2018-05-01 11:37:23","US","CA","CA","CA"
76105412,"2018-05-01 11:37:23","US","CA","CA","CA"
76105392,"2018-05-01 11:37:24","CA","CA","CA","CA"
76105399,"2018-05-01 11:37:24","CA","CA","CA","CA"
76105491,"2018-05-01 11:37:27","CA","CA","CA","CA"
76105492,"2018-05-01 11:37:27","CA","CA","CA","CA"
76105500,"2018-05-01 11:37:27","CA","CA","CA","CA"
76105501,"2018-05-01 11:37:27","CA","CA","CA","CA"
76105514,"2018-05-01 11:37:32","US","CA","CA","CA"
76105515,"2018-05-01 11:37:32","CA","US","CA","CA"
76105418,"2018-05-01 11:37:33","CA","US","CA","CA"
76105422,"2018-05-01 11:37:33","CA","CA","CA","CA"
76105425,"2018-05-01 11:37:33","CA","US","CA","CA"
76105557,"2018-05-01 11:37:33","CA","CA","CA","CA"
76105563,"2018-05-01 11:37:33","CA","CA","CA","CA"
76105499,"2018-05-01 11:37:44","CA","CA","CA","CA"
76105507,"2018-05-01 11:37:44","CA","CA","CA","CA"
76105382,"2018-05-01 11:37:45","CA","US","CA","CA"
76105383,"2018-05-01 11:37:45","CA","US","CA","CA"
76105384,"2018-05-01 11:37:45","CA","CA","CA","CA"
76105385,"2018-05-01 11:37:45","CA","CA","CA","CA"
76105386,"2018-05-01 11:37:45","CA","CA","CA","CA"
76105387,"2018-05-01 11:37:45","CA","US","CA","CA"
76105388,"2018-05-01 11:37:45","CA","US","CA","CA"
76105390,"2018-05-01 11:37:45","CA","CA","CA","CA"
76105496,"2018-05-01 11:37:45","CA","CA","CA","CA"
76105504,"2018-05-01 11:37:45","CA","CA","CA","CA"
76105555,"2018-05-01 11:37:45","CA","CA","CA","CA"
76105561,"2018-05-01 11:37:45","CA","CA","CA","CA"
76105457,"2018-05-01 11:37:47","CA","CA","CA","CA"
76105459,"2018-05-01 11:37:47","CA","CA","CA","CA"
76105456,"2018-05-01 11:37:49","CA","CA","CA","CA"
76105458,"2018-05-01 11:37:49","CA","CA","CA","CA"
76105411,"2018-05-01 11:38:02","CA","CA","CA","CA"
76105413,"2018-05-01 11:38:02","CA","CA","CA","CA"
76105461,"2018-05-01 11:38:15","US","CA","CA","CA"
76105462,"2018-05-01 11:38:15","CA","US","CA","CA"
76105468,"2018-05-01 11:38:17","CA","US","CA","CA"
76105470,"2018-05-01 11:38:17","US","CA","CA","CA"
76105472,"2018-05-01 11:38:17","US","CA","CA","CA"
76105473,"2018-05-01 11:38:17","US","CA","CA","CA"
76105424,"2018-05-01 11:38:21","CA","US","CA","CA"
76105423,"2018-05-01 11:38:22","US","CA","CA","CA"
76105469,"2018-05-01 11:38:22","CA","US","CA","CA"
76105446,"2018-05-01 11:38:39","CA","CA","CA","CA"
76105450,"2018-05-01 11:38:39","CA","CA","CA","CA"
76105447,"2018-05-01 11:38:40","CA","CA","CA","CA"
76105455,"2018-05-01 11:38:40","CA","CA","CA","CA"
76106112,"2018-05-01 11:38:43","US","CA","CA","CA"
76106118,"2018-05-01 11:38:43","US","CA","CA","CA"
76106130,"2018-05-01 11:38:43","US","CA","CA","CA"
76106189,"2018-05-01 11:38:43","CA","US","CA","CA"
76105437,"2018-05-01 11:38:44","CA","CA","CA","CA"
76105440,"2018-05-01 11:38:44","CA","CA","CA","CA"
76105476,"2018-05-01 11:38:44","US","CA","CA","CA"
76105478,"2018-05-01 11:38:44","CA","US","CA","CA"
76105479,"2018-05-01 11:38:44","US","CA","CA","CA"
76105480,"2018-05-01 11:38:44","US","CA","CA","CA"
76105439,"2018-05-01 11:38:45","CA","CA","CA","CA"
76105441,"2018-05-01 11:38:45","CA","CA","CA","CA"
76105460,"2018-05-01 11:38:54","CA","US","CA","CA"
76105463,"2018-05-01 11:38:54","US","CA","CA","CA"
76105464,"2018-05-01 11:38:55","CA","CA","CA","CA"
76105465,"2018-05-01 11:38:55","CA","CA","CA","CA"
76105466,"2018-05-01 11:38:55","CA","CA","CA","CA"
76105467,"2018-05-01 11:38:55","CA","CA","CA","CA"
76105448,"2018-05-01 11:38:57","CA","CA","CA","CA"
76105451,"2018-05-01 11:38:57","CA","CA","CA","CA"
76105449,"2018-05-01 11:38:58","CA","CA","CA","CA"
76105452,"2018-05-01 11:38:58","CA","CA","CA","CA"
76105435,"2018-05-01 11:39:03","CA","CA","X1","CA"
76105442,"2018-05-01 11:39:03","CA","CA","X1","CA"
76105436,"2018-05-01 11:39:04","CA","CA","X1","CA"
76105443,"2018-05-01 11:39:04","CA","CA","X1","CA"
76105487,"2018-05-01 11:39:12","CA","US","CA","CA"
76105488,"2018-05-01 11:39:12","US","CA","CA","CA"
76105511,"2018-05-01 11:39:16","CA","US","CA","CA"
76105512,"2018-05-01 11:39:17","US","CA","CA","CA"
76105509,"2018-05-01 11:39:33","CA","US","CA","CA"
76105510,"2018-05-01 11:39:33","US","CA","CA","CA"
76105498,"2018-05-01 11:39:45","CA","CA","CA","X1"
76105506,"2018-05-01 11:39:45","CA","CA","CA","X1"
76105497,"2018-05-01 11:39:46","CA","CA","CA","X1"
76105505,"2018-05-01 11:39:46","CA","CA","CA","X1"
76105474,"2018-05-01 11:39:47","CA","CA","CA","CA"
76105481,"2018-05-01 11:39:47","CA","CA","CA","CA"
76105516,"2018-05-01 11:39:47","CA","CA","CA","CA"
76105519,"2018-05-01 11:39:47","CA","CA","CA","CA"
76105475,"2018-05-01 11:39:48","CA","CA","CA","CA"
76105483,"2018-05-01 11:39:48","CA","CA","CA","CA"
76105528,"2018-05-01 11:39:50","US","CA","US","X1"
76105535,"2018-05-01 11:39:50","US","CA","US","X1"
76105547,"2018-05-01 11:39:52","US","CA","CA","CA"
76105550,"2018-05-01 11:39:52","US","CA","CA","CA"
76105551,"2018-05-01 11:39:52","CA","US","CA","CA"
76105552,"2018-05-01 11:39:52","US","CA","CA","CA"
76105553,"2018-05-01 11:39:52","CA","CA","CA","CA"
76105559,"2018-05-01 11:39:52","CA","CA","CA","CA"
76105554,"2018-05-01 11:39:53","CA","CA","CA","CA"
76105560,"2018-05-01 11:39:53","CA","CA","CA","CA"
76105675,"2018-05-01 11:40:01","","CA","CA","CA"
76105683,"2018-05-01 11:40:01","CA","CA","CA","CA"
76105680,"2018-05-01 11:40:02","CA","CA","CA","CA"
76105688,"2018-05-01 11:40:02","CA","CA","CA","CA"
76105517,"2018-05-01 11:40:06","CA","CA","CA","CA"
76105520,"2018-05-01 11:40:06","CA","CA","CA","CA"
76105482,"2018-05-01 11:40:07","CA","CA","CA","CA"
76105484,"2018-05-01 11:40:07","CA","CA","CA","CA"
76105513,"2018-05-01 11:40:07","CA","CA","US","CA"
76105518,"2018-05-01 11:40:07","CA","CA","CA","CA"
76105521,"2018-05-01 11:40:07","CA","CA","CA","CA"
76105676,"2018-05-01 11:40:07","US","CA","CA","CA"
76105684,"2018-05-01 11:40:07","US","CA","CA","CA"
76105697,"2018-05-01 11:40:07","CA","US","CA","CA"
76105699,"2018-05-01 11:40:07","US","CA","CA","CA"
76105485,"2018-05-01 11:40:08","CA","CA","CA","CA"
76105493,"2018-05-01 11:40:08","CA","CA","CA","CA"
76105486,"2018-05-01 11:40:09","CA","CA","CA","CA"
76105494,"2018-05-01 11:40:09","CA","CA","CA","CA"
76105565,"2018-05-01 11:40:11","IE","US","CA","CA"
76105611,"2018-05-01 11:40:25","CA","CA","CA","CA"
76105622,"2018-05-01 11:40:25","CA","CA","CA","CA"
76105610,"2018-05-01 11:40:26","CA","CA","CA","CA"
76105620,"2018-05-01 11:40:26","CA","US","CA","CA"
76105623,"2018-05-01 11:40:26","CA","US","CA","CA"
76105612,"2018-05-01 11:40:30","CA","CA","CA","X1"
76105627,"2018-05-01 11:40:30","CA","CA","CA","X1"
76105650,"2018-05-01 11:40:30","CA","CA","CA","CA"
76105663,"2018-05-01 11:40:30","CA","CA","CA","CA"
76105558,"2018-05-01 11:40:31","CA","CA","CA","CA"
76105564,"2018-05-01 11:40:31","CA","CA","CA","CA"
76105606,"2018-05-01 11:40:32","CA","CA","CA","X1"
76105608,"2018-05-01 11:40:32","CA","CA","CA","X1"
76105649,"2018-05-01 11:40:32","CA","CA","CA","CA"
76105664,"2018-05-01 11:40:32","CA","CA","CA","CA"
76105502,"2018-05-01 11:40:33","CA","CA","CA","CA"
76105508,"2018-05-01 11:40:33","CA","CA","CA","CA"
76105556,"2018-05-01 11:40:33","CA","CA","CA","CA"
76105562,"2018-05-01 11:40:33","CA","CA","CA","CA"
76105566,"2018-05-01 11:40:36","US","CA","CA","CA"
76105524,"2018-05-01 11:40:37","CA","CA","X1","CA"
76105541,"2018-05-01 11:40:37","CA","CA","X1","CA"
76105526,"2018-05-01 11:40:38","CA","CA","X1","CA"
76105542,"2018-05-01 11:40:38","CA","CA","X1","CA"
76105530,"2018-05-01 11:40:39","CA","CA","CA","CA"
76105536,"2018-05-01 11:40:39","CA","CA","CA","CA"
76105538,"2018-05-01 11:40:40","CA","CA","CA","CA"
76105548,"2018-05-01 11:40:40","CA","CA","CA","CA"
76105700,"2018-05-01 11:40:41","CA","CA","CA","CA"
76105701,"2018-05-01 11:40:41","CA","CA","CA","CA"
76105705,"2018-05-01 11:40:41","CA","CA","CA","CA"
76105706,"2018-05-01 11:40:41","CA","CA","CA","CA"
76105533,"2018-05-01 11:40:42","CA","CA","CA","CA"
76105544,"2018-05-01 11:40:42","CA","CA","CA","CA"
76105579,"2018-05-01 11:40:42","CA","CA","CA","CA"
76105583,"2018-05-01 11:40:42","CA","CA","CA","CA"
76105532,"2018-05-01 11:40:44","CA","CA","CA","CA"
76105545,"2018-05-01 11:40:44","CA","CA","CA","CA"
76105580,"2018-05-01 11:40:47","CA","CA","CA","CA"
76105581,"2018-05-01 11:40:47","CA","CA","CA","CA"
76105584,"2018-05-01 11:40:47","CA","CA","CA","CA"
76105585,"2018-05-01 11:40:47","CA","CA","CA","CA"
76105859,"2018-05-01 11:40:53","CA","CA","CA","CA"
76105866,"2018-05-01 11:40:53","CA","CA","CA","CA"
76105862,"2018-05-01 11:40:54","CA","CA","CA","CA"
76105869,"2018-05-01 11:40:54","CA","CA","CA","CA"
76105522,"2018-05-01 11:40:59","CA","CA","CA","CA"
76105523,"2018-05-01 11:40:59","CA","US","CA","CA"
76105525,"2018-05-01 11:40:59","CA","US","CA","CA"
76105582,"2018-05-01 11:40:59","CA","US","CA","CA"
76105586,"2018-05-01 11:40:59","CA","US","CA","CA"
76105587,"2018-05-01 11:40:59","CA","CA","CA","CA"
76105633,"2018-05-01 11:41:01","CA","US","CA","CA"
76105804,"2018-05-01 11:41:01","CA","CA","CA","CA"
76105807,"2018-05-01 11:41:01","CA","CA","CA","CA"
76105613,"2018-05-01 11:41:02","US","CA","CA","CA"
76105629,"2018-05-01 11:41:02","US","CA","CA","CA"
76105632,"2018-05-01 11:41:02","US","CA","CA","CA"
76105568,"2018-05-01 11:41:08","CA","CA","CA","CA"
76105571,"2018-05-01 11:41:08","CA","CA","CA","CA"
76105570,"2018-05-01 11:41:09","CA","CA","CA","CA"
76105573,"2018-05-01 11:41:09","CA","CA","CA","CA"
76105534,"2018-05-01 11:41:10","CA","US","US","US"
76105539,"2018-05-01 11:41:10","CA","US","US","US"
76105631,"2018-05-01 11:41:11","CA","US","CA","CA"
76105634,"2018-05-01 11:41:11","US","CA","CA","CA"
76105546,"2018-05-01 11:41:15","US","CA","US","X1"
76105549,"2018-05-01 11:41:15","US","CA","US","X1"
76105803,"2018-05-01 11:41:15","CA","US","CA","CA"
76105813,"2018-05-01 11:41:15","CA","US","CA","CA"
76105816,"2018-05-01 11:41:15","CA","CA","CA","CA"
76106007,"2018-05-01 11:41:16","CA","CA","CA","CA"
76106014,"2018-05-01 11:41:16","CA","CA","CA","CA"
76105592,"2018-05-01 11:41:19","CA","CA","CA","CA"
76105599,"2018-05-01 11:41:19","CA","CA","CA","CA"
76105531,"2018-05-01 11:41:20","CA","CA","CA","CA"
76105537,"2018-05-01 11:41:20","CA","CA","CA","CA"
76105527,"2018-05-01 11:41:21","CA","CA","CA","CA"
76105543,"2018-05-01 11:41:21","CA","CA","CA","CA"
76105593,"2018-05-01 11:41:21","CA","CA","CA","CA"
76105600,"2018-05-01 11:41:21","CA","CA","CA","CA"
76105529,"2018-05-01 11:41:23","CA","CA","CA","CA"
76105540,"2018-05-01 11:41:23","CA","CA","CA","CA"
76105567,"2018-05-01 11:41:29","CA","US","CA","CA"
76105569,"2018-05-01 11:41:29","CA","US","CA","CA"
76105572,"2018-05-01 11:41:29","CA","US","CA","CA"
76105574,"2018-05-01 11:41:29","CA","US","CA","CA"
76105576,"2018-05-01 11:41:29","CA","CA","CA","CA"
76105577,"2018-05-01 11:41:29","CA","CA","CA","CA"
76106010,"2018-05-01 11:41:29","CA","US","CA","CA"
76106017,"2018-05-01 11:41:29","CA","US","CA","CA"
76106025,"2018-05-01 11:41:29","CA","CA","CA","CA"
76105575,"2018-05-01 11:41:33","CA","US","CA","CA"
