,Unnamed: 0,ID,calldate,callend,duration,connect_duration,progress_time,first_rtp_time,caller,caller_domain,caller_reverse,callername,callername_reverse,called,called_domain,called_reverse,sipcallerip,sipcallerport,sipcalledip,sipcalledport,whohanged,bye,lastSIPresponse_id,lastSIPresponseNum,sighup,dscp,a_index,b_index,a_payload,b_payload,a_saddr,b_saddr,a_received,b_received,a_lost,b_lost,a_ua_id,b_ua_id,a_avgjitter_mult10,b_avgjitter_mult10,a_maxjitter,b_maxjitter,a_sl1,a_sl2,a_sl3,a_sl4,a_sl5,a_sl6,a_sl7,a_sl8,a_sl9,a_sl10,a_d50,a_d70,a_d90,a_d120,a_d150,a_d200,a_d300,b_sl1,b_sl2,b_sl3,b_sl4,b_sl5,b_sl6,b_sl7,b_sl8,b_sl9,b_sl10,b_d50,b_d70,b_d90,b_d120,b_d150,b_d200,b_d300,a_mos_lqo_mult10,b_mos_lqo_mult10,a_mos_f1_mult10,a_mos_f2_mult10,a_mos_adapt_mult10,b_mos_f1_mult10,b_mos_f2_mult10,b_mos_adapt_mult10,a_rtcp_loss,a_rtcp_maxfr,a_rtcp_avgfr_mult10,a_rtcp_maxjitter,a_rtcp_avgjitter_mult10,b_rtcp_loss,b_rtcp_maxfr,b_rtcp_avgfr_mult10,b_rtcp_maxjitter,b_rtcp_avgjitter_mult10,a_last_rtp_from_end,b_last_rtp_from_end,payload,jitter_mult10,mos_min_mult10,a_mos_min_mult10,b_mos_min_mult10,packet_loss_perc_mult1000,a_packet_loss_perc_mult1000,b_packet_loss_perc_mult1000,delay_sum,a_delay_sum,b_delay_sum,delay_avg_mult100,a_delay_avg_mult100,b_delay_avg_mult100,delay_cnt,a_delay_cnt,b_delay_cnt,rtcp_avgfr_mult10,rtcp_avgjitter_mult10,lost,id_sensor,price_operator_mult100,price_operator_currency_id,price_customer_mult100,price_customer_currency_id,reason_sip_cause,reason_sip_text_id,reason_q850_cause,reason_q850_text_id,caller_silence,called_silence,caller_silence_end,called_silence_end,a_mos_xr_min_mult10,b_mos_xr_min_mult10,a_mos_xr_mult10,b_mos_xr_mult10,response_time_100,response_time_xxx,a_mos_f1_min_mult10,a_mos_f2_min_mult10,a_mos_adapt_min_mult10,b_mos_f1_min_mult10,b_mos_f2_min_mult10,b_mos_adapt_min_mult10,a_rtp_ptime,b_rtp_ptime,flags,ipaddr_caller,ipaddr_called,ipaddr_lat_sip_caller,ipaddr_lat_ip_called,ipaddr_lons_ip_caller,ipaddr_lons_ip_called,sipcallerasn,sipcallerasorg,sipcalledasn,sipcalledasorg,a_saddr_asn,a_saddr_asorg,b_saddr_asn,b_saddr_asorg,caller_city_asn,called_city_asn
2061,3617,76101720,2018-05-01 00:55:49,2018-05-01 00:56:30,41,39,1,2,778846,sanitized,648877,sanitized,sanitized,160492,sanitized,294061,3495526702,5060,3227975251,11000,caller,3,1,200,0,33691648,1,0,0,0,3495526932,3227975251,1903,1941,0,0,,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,0,0,1,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,,255,,255,,,,,,,,,,,,,1,1133,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.254.83,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,395152,CloudPBX,33164,Iristel Inc,395152,CloudPBX,,
2062,3618,76107830,2018-05-01 12:11:57,2018-05-01 12:12:57,60,60,0,0,709746,sanitized,647907,sanitized,sanitized,170972,sanitized,279071,3495526702,5060,1654599251,11000,callee,3,1,200,0,33687552,0,1,0,0,411685144,1654599251,3012,2762,0,0,,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,65535,1,1,10,45,0,0,0,56,43,0,0,0,1,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,902,,255,,255,,,16,21,,,,,,,,,1,26,45,45,45,45,45,45,20,20,,208.89.129.46,98.159.46.83,43.6319,40.7432,-79.3716,-75.2242,33164,Iristel Inc,395766,CloudPBX,812,Rogers Communications Canada Inc.,395766,CloudPBX,,Easton
2063,3619,76107833,2018-05-01 12:11:57,2018-05-01 12:12:57,60,60,0,0,709746,sanitized,647907,sanitized,sanitized,170972,sanitized,279071,1654599251,11000,3507478243,5060,callee,3,1,200,0,1572910,0,1,0,0,1654599251,3507478243,2990,2767,0,0,2,3240,1,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,65535,0,0,80,127,0,0,0,10,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,902,,255,,255,,,,,,,,,,,,,9,11,45,45,45,45,45,45,20,20,,98.159.46.83,209.15.222.227,40.7432,43.6021,-75.2242,-79.5402,395766,CloudPBX,13768,Cogeco Peer 1,395766,CloudPBX,13768,Cogeco Peer 1,Easton,Toronto
2064,3620,76105319,2018-05-01 11:35:24,2018-05-01 11:35:40,16,12,0,4,709746,sanitized,647907,sanitized,sanitized,170943,sanitized,349071,3495526702,5060,3227975506,11000,caller,3,1,200,0,33685504,0,1,0,0,411685143,3227975506,620,567,0,0,,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,0,0,1,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,,,,,,,,,,,,,,,,,1,228,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.255.82,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,812,Rogers Communications Canada Inc.,393755,CloudPBX,,
2065,3621,76105320,2018-05-01 11:35:25,2018-05-01 11:35:40,15,13,2,3,709746,sanitized,647907,sanitized,sanitized,170943,sanitized,349071,3227975506,11000,3507478251,5060,caller,3,1,200,0,0,0,1,0,0,3227975506,3507478251,619,570,0,0,2,,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,,,,,,,16,21,,,,,,,,,2,2951,45,45,45,45,45,45,20,20,,192.102.255.82,209.15.222.235,43.6319,43.6021,-79.3716,-79.5402,393755,CloudPBX,13768,Cogeco Peer 1,393755,CloudPBX,13768,Cogeco Peer 1,,Toronto
2066,3622,76105323,2018-05-01 11:35:24,2018-05-01 11:35:40,16,12,0,4,709746,sanitized,647907,sanitized,sanitized,170943,sanitized,349071,3495526702,5060,3227975496,5060,caller,3,1,200,0,131072,0,1,0,0,411685143,3227975506,619,566,0,0,,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,0,0,1,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,,,,,,,,,,,,,,,,,1,229,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.255.72,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,812,Rogers Communications Canada Inc.,393755,CloudPBX,,
2067,3623,76105324,2018-05-01 11:35:25,2018-05-01 11:35:40,15,13,2,3,709746,sanitized,647907,sanitized,sanitized,170943,sanitized,349071,3227975506,11000,3507478251,5060,caller,3,1,200,0,0,0,1,0,0,3227975506,3507478251,618,570,0,0,2,,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,,,,,,,16,21,,,,,,,,,2,2951,45,45,45,45,45,45,20,20,,192.102.255.82,209.15.222.235,43.6319,43.6021,-79.3716,-79.5402,393755,CloudPBX,13768,Cogeco Peer 1,393755,CloudPBX,13768,Cogeco Peer 1,,Toronto
2068,3624,76105596,2018-05-01 11:41:42,2018-05-01 11:42:48,66,62,0,4,709746,sanitized,647907,sanitized,sanitized,170943,sanitized,349071,3495526702,5060,3227975496,5060,callee,3,1,200,0,131072,0,1,0,0,411685143,3227975507,3106,2869,0,0,,2,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,1,0,0,0,3,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,802,,,,,,,16,21,,,,,,,,,1,336,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.255.72,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,812,Rogers Communications Canada Inc.,393755,CloudPBX,,
2069,3625,76105597,2018-05-01 11:41:42,2018-05-01 11:42:48,66,63,3,4,709746,sanitized,647907,sanitized,sanitized,170943,sanitized,349071,3227975507,11000,3507478251,5060,callee,3,1,200,0,0,0,1,0,0,3227975507,3507478251,3099,2884,0,0,2,3240,1,19,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,19,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,,,,,,,,,,,,,,,,,2,2954,45,45,45,45,45,45,20,20,,192.102.255.83,209.15.222.235,43.6319,43.6021,-79.3716,-79.5402,393755,CloudPBX,13768,Cogeco Peer 1,393755,CloudPBX,13768,Cogeco Peer 1,,Toronto
2070,3626,76105345,2018-05-01 11:35:59,2018-05-01 11:36:11,12,8,0,4,709746,sanitized,647907,sanitized,sanitized,170943,sanitized,349071,3495526702,5060,3227975496,5060,caller,3,1,200,0,131072,0,1,0,0,411685143,3227975506,384,332,0,0,,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,0,0,1,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,,,,,,,,,,,,,,,,,1,239,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.255.72,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,812,Rogers Communications Canada Inc.,393755,CloudPBX,,
2071,3627,76105346,2018-05-01 11:36:00,2018-05-01 11:36:11,11,8,3,3,709746,sanitized,647907,sanitized,sanitized,170943,sanitized,349071,3227975506,11000,3507478251,5060,caller,3,1,200,0,0,0,1,0,0,3227975506,3507478251,383,335,0,0,2,,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,,,,,,,16,21,,,,,,,,,3,2936,45,45,45,45,45,45,20,20,,192.102.255.82,209.15.222.235,43.6319,43.6021,-79.3716,-79.5402,393755,CloudPBX,13768,Cogeco Peer 1,393755,CloudPBX,13768,Cogeco Peer 1,,Toronto
2072,3628,76105603,2018-05-01 11:41:42,2018-05-01 11:42:48,66,62,0,4,709746,sanitized,647907,sanitized,sanitized,170943,sanitized,349071,3495526702,5060,3227975507,11000,callee,3,1,200,0,33685504,0,1,0,0,411685143,3227975507,3108,2869,0,0,,2,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,1,0,0,0,3,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,801,,,,,,,16,21,,,,,,,,,1,335,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.255.83,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,812,Rogers Communications Canada Inc.,393755,CloudPBX,,
2073,3629,76105604,2018-05-01 11:41:42,2018-05-01 11:42:48,66,63,3,4,709746,sanitized,647907,sanitized,sanitized,170943,sanitized,349071,3227975507,11000,3507478251,5060,callee,3,1,200,0,0,0,1,0,0,3227975507,3507478251,3100,2885,0,0,2,3240,1,19,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,19,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,,,,,,,,,,,,,,,,,2,2954,45,45,45,45,45,45,20,20,,192.102.255.83,209.15.222.235,43.6319,43.6021,-79.3716,-79.5402,393755,CloudPBX,13768,Cogeco Peer 1,393755,CloudPBX,13768,Cogeco Peer 1,,Toronto
2074,3630,76105349,2018-05-01 11:35:59,2018-05-01 11:36:11,12,8,0,4,709746,sanitized,647907,sanitized,sanitized,170943,sanitized,349071,3495526702,5060,3227975506,11000,caller,3,1,200,0,33685504,0,1,0,0,411685143,3227975506,385,332,0,0,,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,,,,,,,,,,,,,,,,,1,237,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.255.82,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,812,Rogers Communications Canada Inc.,393755,CloudPBX,,
2075,3631,76105350,2018-05-01 11:36:00,2018-05-01 11:36:11,11,8,3,3,709746,sanitized,647907,sanitized,sanitized,170943,sanitized,349071,3227975506,11000,3507478251,5060,caller,3,1,200,0,0,0,1,0,0,3227975506,3507478251,384,335,0,0,2,,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,,,,,,,16,21,,,,,,,,,3,2936,45,45,45,45,45,45,20,20,,192.102.255.82,209.15.222.235,43.6319,43.6021,-79.3716,-79.5402,393755,CloudPBX,13768,Cogeco Peer 1,393755,CloudPBX,13768,Cogeco Peer 1,,Toronto
2076,3632,76104691,2018-05-01 11:10:02,2018-05-01 11:12:01,119,118,0,1,709746,sanitized,647907,sanitized,sanitized,170974,sanitized,479071,3495526702,5060,3227975507,11000,caller,3,1,200,0,33685504,0,1,0,0,411685143,3227975507,5903,5838,0,0,,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,2,1,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,801,,,,,,,,,,,,,,,,,1,267,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.255.83,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,812,Rogers Communications Canada Inc.,393755,CloudPBX,,
2077,3633,76104692,2018-05-01 11:10:03,2018-05-01 11:12:01,118,118,0,0,709746,sanitized,647907,sanitized,sanitized,170974,sanitized,479071,3227975507,11000,1168965251,5060,caller,3,1,200,0,0,0,1,0,0,3227975507,1168965251,5887,5845,0,0,2,,1,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,8,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,,,,,,,16,21,,,,,,,,,2,4,45,45,45,45,45,45,20,20,,192.102.255.83,69.172.254.131,43.6319,43.6496,-79.3716,-79.3833,393755,CloudPBX,13768,Cogeco Peer 1,393755,CloudPBX,13768,Cogeco Peer 1,,Toronto
2078,3634,76104694,2018-05-01 11:10:02,2018-05-01 11:12:01,119,118,0,1,709746,sanitized,647907,sanitized,sanitized,170974,sanitized,479071,3495526702,5060,3227975496,5060,caller,3,1,200,0,131072,0,1,0,0,411685143,3227975507,5902,5838,0,0,,2,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,2,1,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,802,,,,,,,,,,,,,,,,,1,268,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.255.72,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,812,Rogers Communications Canada Inc.,393755,CloudPBX,,
2079,3635,76104695,2018-05-01 11:10:03,2018-05-01 11:12:01,118,118,0,0,709746,sanitized,647907,sanitized,sanitized,170974,sanitized,479071,3227975507,11000,1168965251,5060,caller,3,1,200,0,0,0,1,0,0,3227975507,1168965251,5889,5845,0,0,2,,1,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,8,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,,,,,,,16,21,,,,,,,,,2,4,45,45,45,45,45,45,20,20,,192.102.255.83,69.172.254.131,43.6319,43.6496,-79.3716,-79.3833,393755,CloudPBX,13768,Cogeco Peer 1,393755,CloudPBX,13768,Cogeco Peer 1,,Toronto
2080,3636,76101356,2018-05-01 00:34:26,2018-05-01 00:34:37,11,9,1,2,604546,sanitized,645406,sanitized,sanitized,177872,sanitized,278771,3495526702,5060,3227975251,11000,caller,3,1,200,0,33697280,0,1,0,0,3495527062,3227975251,453,447,0,0,,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,3,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,501,,255,,255,,,,,,,,,,,,,1,866,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.254.83,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,395152,CloudPBX,33164,Iristel Inc,395152,CloudPBX,,
2081,3637,76101357,2018-05-01 00:34:28,2018-05-01 00:34:37,9,9,0,0,604546,sanitized,645406,sanitized,sanitized,778726,sanitized,627877,3227975251,11000,3091469318,5060,caller,3,1,200,0,33685550,0,1,0,0,3227975251,3091469318,454,453,0,0,2,,1,30,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,3,,,,,,0,0,0,30,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,501,,255,,255,,,16,21,,,,,,,,,1,22,45,45,45,45,45,45,20,20,,192.102.254.83,184.68.20.6,43.6319,49.2436,-79.3716,-122.7865,395152,CloudPBX,6327,Shaw Communications Inc.,395152,CloudPBX,6327,Shaw Communications Inc.,,Port Coquitlam
2082,3644,76103564,2018-05-01 07:51:19,2018-05-01 07:55:42,263,262,1,1,519346,sanitized,643915,sanitized,sanitized,151938,sanitized,839151,3495526702,5060,3227975507,11000,caller,3,1,200,0,33685504,0,1,0,0,1816071815,3227975507,13091,11733,0,0,,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,16,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,,,,,,,,,,,,,,,,,1,589,45,45,45,45,45,42,20,20,,208.89.129.46,192.102.255.83,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,812,Rogers Communications Canada Inc.,393755,CloudPBX,,
2083,3645,76103565,2018-05-01 07:51:19,2018-05-01 07:55:42,263,262,1,1,519346,sanitized,643915,sanitized,sanitized,151938,sanitized,839151,3495526702,5060,3227975504,5060,caller,3,1,200,0,131072,0,1,0,0,1816071815,3227975507,13090,11733,0,0,,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,16,0,1,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,,,,,,,,,,,,,,,,,1,590,45,45,45,45,45,42,20,20,,208.89.129.46,192.102.255.80,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,812,Rogers Communications Canada Inc.,393755,CloudPBX,,
2084,3646,76103568,2018-05-01 07:51:34,2018-05-01 07:55:50,256,239,7,7,519346,sanitized,643915,sanitized,sanitized,151949,sanitized,949151,3227975504,5060,3438593084,5060,caller,2,1,200,0,33554432,1,0,0,0,3227975507,3438593084,11541,11133,0,140,2,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,45,45,45,44,45,45,0,0,0,5214,1159,,,,,,8,24,0,2,45,45,45,1242,0,1242,0,0,0,0,0,0,0,0,0,0,1159,140,802,,,,,,,16,21,,,,,,,,,49,6694,45,45,40,40,40,40,20,20,,192.102.255.80,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,393755,CloudPBX,5071,Navigata Communications Limited,393755,CloudPBX,5071,Navigata Communications Limited,,Toronto
2085,3647,76103569,2018-05-01 07:51:34,2018-05-01 07:55:52,258,241,7,7,519346,sanitized,643915,sanitized,sanitized,151949,sanitized,949151,3227975507,11000,3438593084,5060,caller,2,1,200,0,33685504,1,0,0,0,3227975507,3438593084,11535,11130,6,145,2,,1,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,45,45,45,44,45,45,0,0,0,5214,1159,,,,,,10,26,0,2,45,45,45,1286,52,1286,0,0,0,0,0,0,0,0,0,0,1159,145,801,,,,,,,16,21,,,,,,,,,1,6694,45,45,40,40,40,40,20,20,,192.102.255.83,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,393755,CloudPBX,5071,Navigata Communications Limited,393755,CloudPBX,5071,Navigata Communications Limited,,Toronto
2086,3662,76108575,2018-05-01 12:19:55,2018-05-01 12:20:26,31,23,0,1,416346,sanitized,643614,sanitized,sanitized,170573,sanitized,375071,3495526702,5060,3227975506,11000,callee,3,1,200,0,33685504,0,1,0,0,1255003002,3227975506,1480,1454,0,0,,2,1,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,435,627,0,0,0,7,45,45,45,0,0,0,60,0,60,6000,0,6000,1,0,1,0,627,0,801,,,,,,,16,21,,,,,,,,,1,406,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.255.82,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,36493,FIBERNETICS CORPORATION,393755,CloudPBX,,
2087,3663,76108576,2018-05-01 12:19:56,2018-05-01 12:20:26,30,23,0,7,416346,sanitized,643614,sanitized,sanitized,user_q,sanitized,q_resu,3227975506,11000,1168513348,1028,callee,3,1,200,0,33685504,2,1,0,0,3227975506,1168513348,1128,1135,0,0,2,5,1,11,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,11,45,45,45,0,0,0,60,0,60,6000,0,6000,1,0,1,0,0,0,801,,,,,,,,,,,,,,,,,1,297,45,45,45,45,45,45,20,20,,192.102.255.82,69.166.25.68,43.6319,43.5637,-79.3716,-79.7202,393755,CloudPBX,36493,FIBERNETICS CORPORATION,393755,CloudPBX,36493,FIBERNETICS CORPORATION,,Mississauga
2088,3664,76108577,2018-05-01 12:19:55,2018-05-01 12:20:26,31,23,0,1,416346,sanitized,643614,sanitized,sanitized,170573,sanitized,375071,3495526702,5060,3227975504,5060,callee,3,1,200,0,131072,0,1,0,0,1255003002,3227975506,1477,1454,0,0,,2,1,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,435,627,0,0,0,7,45,45,45,0,0,0,60,0,60,6000,0,6000,1,0,1,0,627,0,802,,,,,,,16,21,,,,,,,,,1,407,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.255.80,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,36493,FIBERNETICS CORPORATION,393755,CloudPBX,,
2089,3665,76108578,2018-05-01 12:19:56,2018-05-01 12:20:26,30,23,0,7,416346,sanitized,643614,sanitized,sanitized,user_q,sanitized,q_resu,3227975504,7000,1168513348,1028,callee,3,1,200,0,33554432,2,1,0,0,3227975506,1168513348,1128,1135,0,0,2,5,1,11,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,11,45,45,45,0,0,0,60,0,60,6000,0,6000,1,0,1,0,0,0,802,,,,,,,,,,,,,,,,,,296,45,45,45,45,45,45,20,20,,192.102.255.80,69.166.25.68,43.6319,43.5637,-79.3716,-79.7202,393755,CloudPBX,36493,FIBERNETICS CORPORATION,393755,CloudPBX,36493,FIBERNETICS CORPORATION,,Mississauga
2090,3667,76102415,2018-05-01 01:53:06,2018-05-01 01:54:15,69,31,2,2,178046,sanitized,640871,sanitized,sanitized,178023,sanitized,320871,3227975507,11000,3510265337,5060,caller,3,1,200,0,33685504,1,0,0,0,3227975507,3429196867,3350,3367,5,0,2,,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,8,52,,,,,,0,0,0,1,45,45,45,149,149,0,0,0,0,0,0,0,0,0,0,0,52,5,801,,,,,,,16,21,,,,,,,,,1,1343,45,45,45,45,45,45,20,20,,192.102.255.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
